,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,clusters,cluster
18023,30.0,1,1,0.56,2,191,1,purple
18024,69.0,1,1,0.33,1,0,0,pink
18025,320.0,30,0,0.72,28,363,1,purple
18026,50.0,6,3,3.0,2,344,1,purple
18027,15.0,14,1,1.0,1,30,0,pink
18028,33.0,2,1,0.64,1,40,0,pink
18029,124.0,1,13,3.17,1,313,1,purple
18030,48.0,2,7,2.1,1,194,1,purple
18031,25.0,6,0,0.72,1,0,0,pink
18032,30.0,1,0,0.72,1,0,0,pink
18033,170.0,6,0,0.72,1,240,1,purple
18034,72.0,1,14,3.47,1,0,0,pink
18035,37.0,1,3,0.73,1,78,0,pink
18036,80.0,1,0,0.72,1,180,1,purple
18037,60.0,3,2,1.18,1,54,0,pink
18038,35.0,1,2,0.76,1,0,0,pink
18039,65.0,5,0,0.72,1,103,0,pink
18040,40.0,1,5,2.34,1,0,0,pink
18041,58.0,3,1,0.32,2,139,0,pink
18042,36.0,2,18,9.82,1,16,0,pink
18043,35.0,3,0,0.72,1,0,0,pink
18044,85.0,2,0,0.72,1,24,0,pink
18045,60.0,5,2,0.81,1,0,0,pink
18046,30.0,60,1,0.43,8,101,0,pink
18047,28.0,1,2,2.0,1,84,0,pink
18048,85.0,30,0,0.72,28,330,1,purple
18049,31.0,15,0,0.72,28,297,1,purple
18050,55.0,14,3,2.05,1,4,0,pink
18051,140.0,90,0,0.72,3,203,1,purple
18052,65.0,3,1,1.0,2,9,0,pink
18053,28.0,1,4,1.03,1,0,0,pink
18054,90.0,2,0,0.72,1,200,1,purple
18055,60.0,30,0,0.72,28,154,1,purple
18056,100.0,10,0,0.72,1,332,1,purple
18057,30.0,1,4,0.97,2,103,0,pink
18058,20.0,7,1,0.35,1,10,0,pink
18059,100.0,2,0,0.72,1,180,1,purple
18060,25.0,7,0,0.72,1,0,0,pink
18061,24.0,28,0,0.72,5,134,0,pink
18062,20.0,28,0,0.72,5,326,1,purple
18063,125.0,1,0,0.72,3,338,1,purple
18064,12.0,100,0,0.72,1,205,1,purple
18065,30.0,2,3,3.0,1,77,0,pink
18066,220.0,2,4,1.19,1,135,1,purple
18067,55.0,14,1,0.39,1,0,0,pink
18068,45.0,1,1,0.77,6,51,0,pink
18069,899.0,14,0,0.72,1,179,1,purple
18070,50.0,1,0,0.72,6,61,0,pink
18071,35.0,1,0,0.72,6,72,0,pink
18072,45.0,1,0,0.72,6,10,0,pink
18073,65.0,2,1,0.79,6,78,0,pink
18074,45.0,1,0,0.72,6,74,0,pink
18075,38.0,1,0,0.72,1,41,0,pink
18076,130.0,2,0,0.72,1,362,1,purple
18077,190.0,2,0,0.72,1,9,0,pink
18078,60.0,2,2,1.36,3,26,0,pink
18079,40.0,2,9,3.7,3,26,0,pink
18080,120.0,1,2,0.66,1,363,1,purple
18081,119.0,1,1,0.3,1,169,1,purple
18082,115.0,2,8,4.0,1,326,1,purple
18083,69.0,7,0,0.72,1,70,0,pink
18084,50.0,7,1,0.29,1,41,0,pink
18085,40.0,2,0,0.72,3,9,0,pink
18086,50.0,30,0,0.72,28,74,0,pink
18087,96.0,4,3,3.0,1,78,0,pink
18088,89.0,1,0,0.72,2,0,0,pink
18089,125.0,2,0,0.72,1,314,1,purple
18090,75.0,4,15,6.92,2,106,0,pink
18091,300.0,1,0,0.72,1,89,0,pink
18092,73.0,4,13,4.02,1,52,0,pink
18093,115.0,1,0,0.72,3,363,1,purple
18094,80.0,1,3,3.0,3,365,1,purple
18095,39.0,5,0,0.72,1,119,0,pink
18096,28.0,1,4,3.64,1,86,0,pink
18097,86.0,3,2,2.0,1,4,0,pink
18098,35.0,1,0,0.72,1,322,1,purple
18099,80.0,14,2,0.61,9,275,1,purple
18100,65.0,15,0,0.72,1,273,1,purple
18101,33.0,4,10,4.05,1,2,0,pink
18102,27.0,25,2,2.0,1,0,0,pink
18103,60.0,25,0,0.72,1,0,0,pink
18104,39.0,1,1,0.3,3,30,0,pink
18105,69.0,7,2,0.85,1,225,1,purple
18106,25.0,2,1,0.31,1,35,0,pink
18107,80.0,10,7,2.04,9,78,0,pink
18108,40.0,3,5,2.27,1,244,1,purple
18109,77.0,7,0,0.72,1,0,0,pink
18110,30.0,5,0,0.72,1,108,0,pink
18111,50.0,14,0,0.72,1,365,1,purple
18112,78.0,2,0,0.72,1,156,1,purple
18113,50.0,90,0,0.72,1,151,0,pink
18114,234.0,2,0,0.72,30,146,1,purple
18115,55.0,28,1,0.68,2,273,1,purple
18116,45.0,5,2,0.68,1,200,1,purple
18117,40.0,1,1,0.38,1,0,0,pink
18118,25.0,15,0,0.72,1,339,1,purple
18119,60.0,5,0,0.72,1,0,0,pink
18120,20.0,15,0,0.72,1,319,1,purple
18121,39.0,1,1,0.32,1,0,0,pink
18122,108.0,1,2,1.4,3,95,0,pink
18123,45.0,2,11,6.6,3,45,0,pink
18124,44.0,2,4,3.33,3,3,0,pink
18125,25.0,7,0,0.72,1,0,0,pink
18126,68.0,2,12,3.56,1,1,0,pink
18127,69.0,1,2,1.58,1,38,0,pink
18128,104.0,2,0,0.72,1,13,0,pink
18129,45.0,5,0,0.72,1,55,0,pink
18130,100.0,3,0,0.72,1,42,0,pink
18131,29.0,1,14,5.68,2,320,1,purple
18132,39.0,2,5,5.0,1,37,0,pink
18133,49.0,25,0,0.72,1,11,0,pink
18134,80.0,7,0,0.72,2,66,0,pink
18135,105.0,1,5,2.05,1,297,1,purple
18136,46.0,14,1,0.68,76,162,1,purple
18137,46.0,14,0,0.72,76,162,1,purple
18138,71.0,14,0,0.72,76,162,1,purple
18139,65.0,4,15,4.79,1,70,0,pink
18140,35.0,2,4,4.0,1,17,0,pink
18141,26.0,3,4,1.35,2,41,0,pink
18142,66.0,14,0,0.72,76,162,1,purple
18143,45.0,1,3,2.0,3,169,1,purple
18144,46.0,14,1,0.7,76,162,1,purple
18145,95.0,2,1,1.0,1,135,0,pink
18146,46.0,14,0,0.72,76,162,1,purple
18147,71.0,14,0,0.72,76,162,1,purple
18148,150.0,60,0,0.72,1,77,0,pink
18149,39.0,21,0,0.72,1,191,1,purple
18150,35.0,1,8,3.29,2,226,1,purple
18151,35.0,3,4,4.0,1,124,0,pink
18152,100.0,7,0,0.72,1,83,0,pink
18153,20.0,2,0,0.72,1,175,1,purple
18154,71.0,14,0,0.72,76,162,1,purple
18155,66.0,14,0,0.72,76,162,1,purple
18156,66.0,14,0,0.72,76,193,1,purple
18157,66.0,14,0,0.72,76,193,1,purple
18158,80.0,1,4,2.61,1,260,1,purple
18159,18.0,7,0,0.72,1,0,0,pink
18160,50.0,14,0,0.72,1,85,0,pink
18161,25.0,10,1,0.34,1,0,0,pink
18162,119.0,1,0,0.72,1,351,1,purple
18163,40.0,3,2,0.75,1,189,1,purple
18164,56.0,14,0,0.72,76,193,1,purple
18165,81.0,14,0,0.72,76,193,1,purple
18166,81.0,14,0,0.72,76,193,1,purple
18167,66.0,14,0,0.72,76,193,1,purple
18168,81.0,14,1,0.44,76,193,1,purple
18169,46.0,14,0,0.72,76,193,1,purple
18170,104.0,42,0,0.72,1,285,1,purple
18171,71.0,14,0,0.72,76,193,1,purple
18172,46.0,14,0,0.72,76,193,1,purple
18173,46.0,14,0,0.72,76,0,0,pink
18174,46.0,14,0,0.72,76,193,1,purple
18175,56.0,14,1,0.5,76,193,1,purple
18176,66.0,14,0,0.72,76,193,1,purple
18177,71.0,14,0,0.72,76,193,1,purple
18178,56.0,14,0,0.72,76,193,1,purple
18179,66.0,14,0,0.72,76,193,1,purple
18180,46.0,14,1,0.61,76,193,1,purple
18181,60.0,2,1,0.7,1,65,0,pink
18182,40.0,7,0,0.72,1,0,0,pink
18183,70.0,2,2,0.65,1,0,0,pink
18184,124.0,3,2,2.0,5,358,1,purple
18185,95.0,1,217,94.35,8,365,1,purple
18186,50.0,30,0,0.72,1,0,0,pink
18187,33.0,30,0,0.72,2,114,0,pink
18188,33.0,30,2,2.0,2,156,1,purple
18189,158.0,3,0,0.72,5,147,1,purple
18190,148.0,3,0,0.72,5,291,1,purple
18191,210.0,3,2,2.0,5,153,1,purple
18192,188.0,3,2,0.91,5,115,0,pink
18193,88.0,5,0,0.72,3,169,1,purple
18194,117.0,1,31,12.74,8,360,1,purple
18195,99.0,1,5,2.42,8,349,1,purple
18196,101.0,1,19,8.64,8,362,1,purple
18197,35.0,1,0,0.72,1,0,0,pink
18198,140.0,1,10,5.56,8,351,1,purple
18199,146.0,1,6,2.65,8,363,1,purple
18200,147.0,1,1,0.5,8,289,1,purple
18201,243.0,1,16,7.27,8,293,1,purple
18202,69.0,3,2,0.92,1,327,1,purple
18203,92.0,357,0,0.72,35,358,1,purple
18204,91.0,357,0,0.72,35,358,1,purple
18205,91.0,357,0,0.72,35,358,1,purple
18206,78.0,357,0,0.72,35,358,1,purple
18207,136.0,357,0,0.72,35,358,1,purple
18208,81.0,357,0,0.72,35,358,1,purple
18209,116.0,357,0,0.72,35,358,1,purple
18210,81.0,357,0,0.72,35,358,1,purple
18211,200.0,5,0,0.72,1,126,0,pink
18212,136.0,357,0,0.72,35,358,1,purple
18213,68.0,1,0,0.72,35,358,1,purple
18214,76.0,1,0,0.72,35,358,1,purple
18215,76.0,1,0,0.72,35,358,1,purple
18216,115.0,1,0,0.72,35,358,1,purple
18217,97.0,1,0,0.72,35,358,1,purple
18218,64.0,1,0,0.72,35,358,1,purple
18219,115.0,1,0,0.72,35,358,1,purple
18220,78.0,1,0,0.72,35,358,1,purple
18221,68.0,1,0,0.72,35,358,1,purple
18222,68.0,1,0,0.72,35,358,1,purple
18223,78.0,1,0,0.72,35,358,1,purple
18224,64.0,1,0,0.72,35,358,1,purple
18225,97.0,1,0,0.72,35,358,1,purple
18226,115.0,1,0,0.72,35,358,1,purple
18227,115.0,1,0,0.72,35,358,1,purple
18228,76.0,1,0,0.72,35,358,1,purple
18229,76.0,1,0,0.72,35,358,1,purple
18230,76.0,1,0,0.72,35,358,1,purple
18231,68.0,1,0,0.72,35,358,1,purple
18232,97.0,1,0,0.72,35,358,1,purple
18233,68.0,1,0,0.72,35,358,1,purple
18234,76.0,1,0,0.72,35,358,1,purple
18235,115.0,1,0,0.72,35,358,1,purple
18236,115.0,1,0,0.72,35,358,1,purple
18237,78.0,1,0,0.72,35,358,1,purple
18238,68.0,1,0,0.72,35,358,1,purple
18239,45.0,6,0,0.72,2,365,1,purple
18240,60.0,2,0,0.72,1,40,0,pink
18241,60.0,14,0,0.72,1,33,0,pink
18242,28.0,3,1,0.65,1,297,1,purple
18243,81.0,2,0,0.72,3,148,0,pink
18244,80.0,2,0,0.72,3,357,1,purple
18245,60.0,4,0,0.72,1,25,0,pink
18246,85.0,4,0,0.72,1,195,1,purple
18247,55.0,2,0,0.72,2,69,0,pink
18248,15.0,2,2,0.81,2,15,0,pink
18249,55.0,90,0,0.72,1,365,1,purple
18250,24.0,1,0,0.72,1,68,0,pink
18251,140.0,14,0,0.72,1,18,0,pink
18252,100.0,20,0,0.72,1,0,0,pink
18253,42.0,10,0,0.72,1,55,0,pink
18254,104.0,1,0,0.72,5,299,1,purple
18255,116.0,1,0,0.72,5,353,1,purple
18256,132.0,1,0,0.72,5,336,1,purple
18257,45.0,1,3,3.0,1,41,0,pink
18258,77.0,1,19,10.75,1,0,0,pink
18259,125.0,4,2,2.0,1,1,0,pink
18260,40.0,5,1,0.43,2,79,0,pink
18261,50.0,7,0,0.72,2,0,0,pink
18262,80.0,1,4,1.38,2,316,1,purple
18263,80.0,2,0,0.72,1,7,0,pink
18264,50.0,14,0,0.72,1,0,0,pink
18265,60.0,3,0,0.72,1,0,0,pink
18266,36.0,1,3,1.34,2,155,0,pink
18267,45.0,2,5,5.0,1,2,0,pink
18268,67.0,1,0,0.72,2,362,1,purple
18269,103.0,1,0,0.72,2,360,1,purple
18270,42.0,1,2,0.83,1,0,0,pink
18271,40.0,3,2,0.8,1,224,1,purple
18272,32.0,60,0,0.72,1,314,1,purple
18273,35.0,1,0,0.72,1,0,0,pink
18274,60.0,1,2,2.0,1,3,0,pink
18275,21.0,7,0,0.72,1,83,0,pink
18276,38.0,1,13,5.34,1,41,0,pink
18277,40.0,5,1,1.0,1,0,0,pink
18278,54.0,1,2,1.22,1,0,0,pink
18279,80.0,1,1,0.4,2,88,0,pink
18280,112.0,1,6,3.53,8,358,1,purple
18281,86.0,1,0,0.72,8,363,1,purple
18282,108.0,1,0,0.72,8,345,1,purple
18283,127.0,1,0,0.72,8,348,1,purple
18284,97.0,1,0,0.72,8,307,1,purple
18285,141.0,1,0,0.72,8,353,1,purple
18286,182.0,1,3,1.67,8,287,1,purple
18287,171.0,1,0,0.72,8,297,1,purple
18288,45.0,4,4,2.14,1,133,0,pink
18289,10.0,1,1,0.37,1,10,0,pink
18290,45.0,7,0,0.72,1,19,0,pink
18291,49.0,28,0,0.72,2,7,0,pink
18292,27.0,1,7,2.84,1,10,0,pink
18293,75.0,2,0,0.72,1,38,0,pink
18294,50.0,5,1,1.0,1,2,0,pink
18295,100.0,1,0,0.72,1,180,1,purple
18296,140.0,2,1,1.0,1,25,0,pink
18297,98.0,2,1,0.86,2,46,0,pink
18298,25.0,7,1,1.0,1,40,0,pink
18299,50.0,1,4,1.85,1,333,1,purple
18300,55.0,20,1,1.0,1,194,1,purple
18301,46.0,3,2,1.02,10,290,1,purple
18302,118.0,10,1,0.58,1,16,0,pink
18303,39.0,2,1,1.0,2,62,0,pink
18304,60.0,3,8,4.14,1,0,0,pink
18305,110.0,2,0,0.72,1,78,0,pink
18306,80.0,2,0,0.72,1,9,0,pink
18307,49.0,5,1,1.0,1,2,0,pink
18308,69.0,1,1,0.94,1,359,1,purple
18309,175.0,2,0,0.72,1,179,1,purple
18310,42.0,3,5,2.27,1,40,0,pink
18311,52.0,3,0,0.72,1,1,0,pink
18312,50.0,5,0,0.72,2,71,0,pink
18313,35.0,5,0,0.72,1,104,0,pink
18314,69.0,2,2,2.0,1,204,1,purple
18315,35.0,1,2,1.02,1,10,0,pink
18316,50.0,3,1,0.58,1,40,0,pink
18317,98.0,4,0,0.72,13,306,1,purple
18318,50.0,14,1,0.59,1,36,0,pink
18319,80.0,2,4,4.0,1,22,0,pink
18320,65.0,60,0,0.72,28,276,1,purple
18321,30.0,1,1,0.88,2,126,0,pink
18322,56.0,1,6,3.4,1,84,0,pink
18323,70.0,3,0,0.72,1,100,0,pink
18324,193.0,3,0,0.72,76,359,1,purple
18325,69.0,3,0,0.72,1,0,0,pink
18326,37.0,4,0,0.72,1,111,0,pink
18327,195.0,14,0,0.72,2,239,1,purple
18328,49.0,4,5,2.88,1,23,0,pink
18329,39.0,3,1,1.0,1,33,0,pink
18330,100.0,1,6,4.74,1,102,0,pink
18331,200.0,1,0,0.72,2,317,1,purple
18332,150.0,5,1,0.63,1,39,0,pink
18333,100.0,15,0,0.72,2,207,1,purple
18334,100.0,14,0,0.72,1,57,0,pink
18335,271.0,3,7,3.28,2,58,0,pink
18336,80.0,60,0,0.72,1,120,0,pink
18337,35.0,2,0,0.72,2,71,0,pink
18338,36.0,60,0,0.72,8,287,1,purple
18339,99.0,5,2,2.0,1,0,0,pink
18340,37.0,2,4,2.73,1,13,0,pink
18341,167.0,2,0,0.72,2,337,1,purple
18342,50.0,90,0,0.72,2,313,1,purple
18343,20.0,2,0,0.72,1,254,1,purple
18344,50.0,5,4,4.0,3,50,0,pink
18345,43.0,14,0,0.72,1,6,0,pink
18346,40.0,2,0,0.72,1,59,0,pink
18347,68.0,2,8,5.45,1,140,0,pink
18348,50.0,2,0,0.72,2,315,1,purple
18349,41.0,1,4,3.64,1,60,0,pink
18350,109.0,5,1,1.0,1,0,0,pink
18351,97.0,1,11,5.59,4,307,1,purple
18352,73.0,1,13,6.61,4,328,1,purple
18353,50.0,3,0,0.72,1,5,0,pink
18354,80.0,2,0,0.72,6,160,1,purple
18355,40.0,2,3,1.53,2,0,0,pink
18356,199.0,3,0,0.72,1,365,1,purple
18357,150.0,2,0,0.72,1,63,0,pink
18358,119.0,3,0,0.72,1,352,1,purple
18359,85.0,2,1,0.71,2,176,1,purple
18360,46.0,2,1,1.0,1,302,1,purple
18361,62.0,1,16,8.42,3,126,0,pink
18362,79.0,2,2,2.0,1,301,1,purple
18363,70.0,4,1,0.64,1,13,0,pink
18364,500.0,7,0,0.72,1,5,0,pink
18365,39.0,6,2,1.46,1,1,0,pink
18366,80.0,2,1,0.94,1,159,1,purple
18367,80.0,5,0,0.72,3,0,0,pink
18368,35.0,1,2,1.11,1,5,0,pink
18369,70.0,1,5,3.33,1,22,0,pink
18370,190.0,7,0,0.72,1,144,1,purple
18371,60.0,7,1,1.0,1,78,0,pink
18372,26.0,28,0,0.72,1,239,1,purple
18373,45.0,61,0,0.72,17,181,1,purple
18374,45.0,2,2,2.0,1,72,0,pink
18375,115.0,1,3,2.0,1,62,0,pink
18376,90.0,1,1,1.0,2,350,1,purple
18377,25.0,7,0,0.72,1,338,1,purple
18378,120.0,61,0,0.72,6,285,1,purple
18379,145.0,2,2,1.62,1,0,0,pink
18380,45.0,2,2,1.18,1,32,0,pink
18381,45.0,3,0,0.72,1,0,0,pink
18382,69.0,2,0,0.72,1,4,0,pink
18383,40.0,1,1,1.0,1,170,1,purple
18384,28.0,1,12,6.1,2,108,0,pink
18385,75.0,6,2,1.36,1,272,1,purple
18386,52.0,1,4,2.03,1,3,0,pink
18387,45.0,2,5,2.78,1,80,0,pink
18388,123.0,1,3,2.37,5,139,0,pink
18389,79.0,1,6,4.74,5,162,1,purple
18390,119.0,5,0,0.72,2,69,0,pink
18391,95.0,7,0,0.72,1,71,0,pink
18392,65.0,90,0,0.72,2,131,0,pink
18393,90.0,3,0,0.72,1,168,1,purple
18394,42.0,15,1,1.0,2,51,0,pink
18395,250.0,5,0,0.72,1,83,0,pink
18396,70.0,1,0,0.72,1,357,1,purple
18397,25.0,2,0,0.72,2,146,0,pink
18398,110.0,1,2,2.0,5,153,1,purple
18399,500.0,1,0,0.72,5,139,1,purple
18400,69.0,1,0,0.72,1,71,0,pink
18401,75.0,10,0,0.72,1,1,0,pink
18402,60.0,3,0,0.72,1,0,0,pink
18403,55.0,3,0,0.72,1,18,0,pink
18404,120.0,1,0,0.72,1,71,0,pink
18405,84.0,2,24,16.0,1,361,1,purple
18406,131.0,1,0,0.72,7,331,1,purple
18407,111.0,1,0,0.72,7,179,1,purple
18408,20.0,1,6,4.39,1,18,0,pink
18409,614.0,3,0,0.72,2,324,1,purple
18410,65.0,1,1,0.88,1,345,1,purple
18411,42.0,1,0,0.72,1,233,1,purple
18412,150.0,7,0,0.72,1,79,0,pink
18413,46.0,21,0,0.72,1,16,0,pink
18414,70.0,2,1,1.0,1,9,0,pink
18415,125.0,1,0,0.72,7,133,0,pink
18416,131.0,1,0,0.72,7,331,1,purple
18417,82.0,1,0,0.72,2,344,1,purple
18418,40.0,2,1,1.0,1,11,0,pink
18419,48.0,7,0,0.72,1,0,0,pink
18420,35.0,1,1,0.75,3,78,0,pink
18421,23.0,2,5,4.05,1,65,0,pink
18422,42.0,3,2,2.0,1,243,1,purple
18423,70.0,30,0,0.72,1,159,1,purple
18424,79.0,1,1,0.67,2,88,0,pink
18425,75.0,7,0,0.72,1,7,0,pink
18426,86.0,3,0,0.72,7,131,0,pink
18427,81.0,4,0,0.72,1,36,0,pink
18428,92.0,1,0,0.72,7,164,1,purple
18429,135.0,1,3,3.0,7,173,1,purple
18430,135.0,1,1,1.0,7,356,1,purple
18431,99.0,1,1,1.0,2,334,1,purple
18432,70.0,1,6,4.86,1,167,1,purple
18433,129.0,3,2,1.4,3,242,1,purple
18434,34.0,1,0,0.72,1,54,0,pink
18435,90.0,2,0,0.72,1,318,1,purple
18436,22.0,18,0,0.72,1,290,1,purple
18437,40.0,1,1,0.68,3,90,0,pink
18438,53.0,1,0,0.72,3,86,0,pink
18439,150.0,1,0,0.72,3,90,0,pink
18440,40.0,1,1,0.63,3,90,0,pink
18441,64.0,2,1,1.0,1,365,1,purple
18442,25.0,30,0,0.72,2,338,1,purple
18443,77.0,7,1,0.77,1,267,1,purple
18444,85.0,1,0,0.72,1,52,0,pink
18445,53.0,5,0,0.72,1,20,0,pink
18446,55.0,2,2,1.46,1,51,0,pink
18447,95.0,2,0,0.72,3,353,1,purple
18448,120.0,3,4,4.0,3,128,0,pink
18449,40.0,7,0,0.72,1,43,0,pink
18450,10.0,5,0,0.72,1,2,0,pink
18451,36.0,1,0,0.72,1,365,1,purple
18452,60.0,7,0,0.72,2,0,0,pink
18453,120.0,2,1,1.0,1,322,1,purple
18454,83.0,1,2,2.0,3,352,1,purple
18455,300.0,2,0,0.72,2,364,1,purple
18456,51.0,1,0,0.72,1,91,0,pink
18457,75.0,6,0,0.72,1,73,0,pink
18458,46.0,6,0,0.72,1,57,0,pink
18459,30.0,2,0,0.72,1,0,0,pink
18460,92.0,1,6,4.74,2,315,1,purple
18461,33.0,1,0,0.72,1,0,0,pink
18462,57.0,3,6,4.5,1,332,1,purple
18463,120.0,5,1,1.0,1,344,1,purple
18464,90.0,7,0,0.72,1,200,1,purple
18465,55.0,2,2,2.0,1,2,0,pink
18466,75.0,1,0,0.72,1,365,1,purple
18467,140.0,1,0,0.72,2,126,0,pink
18468,26.0,2,14,11.05,1,30,0,pink
18469,95.0,7,0,0.72,1,56,0,pink
18470,40.0,1,2,2.0,1,72,0,pink
18471,32.0,30,0,0.72,1,0,0,pink
18472,60.0,3,2,1.62,1,108,0,pink
18473,53.0,2,2,2.0,1,337,1,purple
18474,40.0,20,0,0.72,2,13,0,pink
18475,66.0,1,1,1.0,1,203,1,purple
18476,30.0,1,0,0.72,2,315,1,purple
18477,145.0,3,0,0.72,1,161,1,purple
18478,110.0,2,0,0.72,1,48,0,pink
18479,101.0,2,0,0.72,1,135,0,pink
18480,32.0,18,0,0.72,1,7,0,pink
18481,13.0,1,0,0.72,2,355,1,purple
18482,40.0,2,0,0.72,1,5,0,pink
18483,90.0,2,0,0.72,1,90,0,pink
18484,61.0,2,3,3.0,1,326,1,purple
18485,48.0,1,0,0.72,2,188,1,purple
18486,100.0,3,0,0.72,1,270,1,purple
18487,80.0,270,0,0.72,1,353,1,purple
18488,36.0,1,0,0.72,1,0,0,pink
18489,59.0,2,1,1.0,50,365,1,purple
18490,199.0,1,0,0.72,3,315,1,purple
18491,29.0,1,8,6.15,1,69,0,pink
18492,57.0,2,0,0.72,50,362,1,purple
18493,19.0,30,0,0.72,1,93,0,pink
18494,47.0,2,1,1.0,50,365,1,purple
18495,60.0,28,0,0.72,1,77,0,pink
18496,80.0,2,4,2.93,1,266,1,purple
18497,57.0,2,0,0.72,50,361,1,purple
18498,29.0,7,0,0.72,2,327,1,purple
18499,75.0,1,2,2.0,1,61,0,pink
18500,57.0,2,0,0.72,50,363,1,purple
18501,47.0,2,0,0.72,50,360,1,purple
18502,47.0,2,0,0.72,50,352,1,purple
18503,47.0,2,5,5.0,50,335,1,purple
18504,67.0,2,0,0.72,50,365,1,purple
18505,47.0,2,0,0.72,50,361,1,purple
18506,68.0,1,2,1.5,1,242,1,purple
18507,44.0,30,0,0.72,1,86,0,pink
18508,98.0,1,7,6.56,1,235,1,purple
18509,31.0,5,2,2.0,3,64,0,pink
18510,65.0,1,0,0.72,1,56,0,pink
18511,80.0,7,1,1.0,1,93,0,pink
18512,36.0,30,0,0.72,2,264,1,purple
18513,200.0,1,0,0.72,1,170,1,purple
18514,40.0,30,0,0.72,2,140,0,pink
18515,30.0,1,2,2.0,1,334,1,purple
18516,67.0,2,0,0.72,50,365,1,purple
18517,112.0,3,0,0.72,1,3,0,pink
18518,42.0,3,0,0.72,1,137,0,pink
18519,45.0,1,4,4.0,1,203,1,purple
18520,67.0,2,0,0.72,50,365,1,purple
18521,47.0,2,2,2.0,50,361,1,purple
18522,47.0,2,0,0.72,50,365,1,purple
18523,75.0,2,1,1.0,2,0,0,pink
18524,102.0,3,0,0.72,1,85,0,pink
18525,80.0,7,0,0.72,1,164,1,purple
18526,50.0,3,0,0.72,1,35,0,pink
18527,57.0,2,0,0.72,50,362,1,purple
18528,57.0,2,0,0.72,50,363,1,purple
18529,57.0,2,0,0.72,50,360,1,purple
18530,77.0,2,0,0.72,50,363,1,purple
18531,40.0,3,0,0.72,2,331,1,purple
18532,57.0,2,1,1.0,50,355,1,purple
18533,39.0,2,3,2.81,50,353,1,purple
18534,35.0,1,6,6.0,1,293,1,purple
18535,70.0,4,0,0.72,1,3,0,pink
18536,80.0,20,0,0.72,1,52,0,pink
18537,25.0,3,0,0.72,1,0,0,pink
18538,85.0,1,0,0.72,2,0,0,pink
18539,106.0,7,0,0.72,1,11,0,pink
18540,69.0,30,0,0.72,1,163,1,purple
18541,54.0,1,4,3.08,2,319,1,purple
18542,60.0,2,1,1.0,1,4,0,pink
18543,31.0,7,2,2.0,1,43,0,pink
18544,47.0,2,1,1.0,50,361,1,purple
18545,69.0,2,0,0.72,50,353,1,purple
18546,69.0,2,0,0.72,50,353,1,purple
18547,50.0,12,0,0.72,1,30,0,pink
18548,47.0,2,0,0.72,50,361,1,purple
18549,57.0,2,0,0.72,50,363,1,purple
18550,47.0,2,0,0.72,50,365,1,purple
18551,47.0,2,1,1.0,50,365,1,purple
18552,77.0,2,0,0.72,50,362,1,purple
18553,47.0,2,0,0.72,50,365,1,purple
18554,47.0,2,0,0.72,50,365,1,purple
18555,67.0,2,0,0.72,50,360,1,purple
18556,60.0,1,4,4.0,2,333,1,purple
18557,102.0,1,8,6.15,3,349,1,purple
18558,112.0,1,0,0.72,3,332,1,purple
18559,66.0,2,0,0.72,2,6,0,pink
18560,83.0,5,2,2.0,5,145,0,pink
18561,145.0,3,3,2.65,1,44,0,pink
18562,57.0,2,0,0.72,50,363,1,purple
18563,81.0,1,0,0.72,2,325,1,purple
18564,47.0,2,0,0.72,50,361,1,purple
18565,30.0,2,0,0.72,1,103,0,pink
18566,67.0,2,1,1.0,50,365,1,purple
18567,67.0,2,0,0.72,50,361,1,purple
18568,57.0,2,0,0.72,50,363,1,purple
18569,23.0,1,7,5.68,2,0,0,pink
18570,47.0,2,0,0.72,50,365,1,purple
18571,57.0,21,2,2.0,50,355,1,purple
18572,120.0,14,0,0.72,1,44,0,pink
18573,36.0,5,0,0.72,1,52,0,pink
18574,87.0,1,2,2.0,8,349,1,purple
18575,86.0,1,0,0.72,8,350,1,purple
18576,40.0,1,0,0.72,2,361,1,purple
18577,50.0,1,2,2.0,1,0,0,pink
18578,20.0,1,2,2.0,1,294,1,purple
18579,114.0,3,0,0.72,2,323,1,purple
18580,40.0,1,0,0.72,1,16,0,pink
18581,45.0,2,3,3.0,1,172,1,purple
18582,67.0,2,1,1.0,50,355,1,purple
18583,47.0,2,0,0.72,50,365,1,purple
18584,47.0,2,0,0.72,50,365,1,purple
18585,67.0,2,0,0.72,50,365,1,purple
18586,51.0,3,1,1.0,1,118,0,pink
18587,67.0,2,0,0.72,50,365,1,purple
18588,39.0,2,0,0.72,50,353,1,purple
18589,67.0,2,0,0.72,50,358,1,purple
18590,92.0,2,0,0.72,3,12,0,pink
18591,25.0,20,0,0.72,1,105,0,pink
18592,42.0,1,2,2.0,1,107,0,pink
18593,79.0,14,0,0.72,1,292,1,purple
18594,146.0,2,1,1.0,7,143,1,purple
18595,60.0,1,0,0.72,1,346,1,purple
18596,38.0,3,0,0.72,1,0,0,pink
18597,87.0,2,1,1.0,1,59,0,pink
18598,54.0,1,1,1.0,8,180,1,purple
18599,55.0,3,0,0.72,1,282,1,purple
18600,25.0,1,0,0.72,1,0,0,pink
18601,67.0,4,0,0.72,5,39,0,pink
18602,88.0,5,0,0.72,1,23,0,pink
18603,135.0,5,0,0.72,3,324,1,purple
